Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	stationaryDist[1]	stationaryDist[2]	tree_length
3636	-421.6915	-428.1886	6.497158	0.13685	0.0162239	0.0284898	0.0148963	0.0050032	0.000257301	0.000133441	0.0577524	0.000511998	0.100046	0.019835	0.0200343	0.112503	0.0389463	0.0027824	0.1703881	1.829612	0.0745322	0.281864	0.673632	1.48449	3.54781	13.417	1.877465	10.73791	0.246903	0.0292711	0.0514012	0.0268757	0.00902673	0.00046422	0.000240754	0.104196	0.000923743	0.180502	0.0357861	0.0361458	0.202976	0.0702667	0.00501998	0.914806	0.0851941	0.5542648
3672	-422.9308	-429.1475	6.216767	0.0424822	0.0512306	0.0216773	0.0132438	0.00136002	0.00347412	0.00796871	0.0842192	0.032092	0.00437925	0.110007	0.00227949	0.0213311	0.0177048	0.0423467	0.153446	1.846554	0.0650367	0.263739	0.659807	1.51559	3.79163	15.3759	1.976005	12.0339	0.0932043	0.112398	0.0475593	0.0290565	0.00298384	0.00762209	0.0174831	0.184774	0.0704086	0.00960791	0.241351	0.00500113	0.0467997	0.0388437	0.0929071	0.923277	0.076723	0.4557959
3708	-422.4911	-429.4353	6.944289	0.144765	0.153318	0.0623941	0.0252597	0.0141454	0.00652682	0.0144398	0.0822216	0.0237789	0.15853	0.0597804	0.0808285	0.238966	0.0510398	0.0336164	0.1772693	1.822731	0.237974	0.496514	0.803778	1.24412	2.01404	4.20214	1.038034	10.28227	0.125926	0.133365	0.0542741	0.0219724	0.0123045	0.00567742	0.0125606	0.0715213	0.0206843	0.137899	0.0520005	0.0703095	0.207867	0.0443974	0.0292415	0.911365	0.0886347	1.149611
3744	-419.1787	-427.4259	8.247171	0.182748	0.0195182	0.108773	0.00251206	0.00823403	0.0133786	0.0102257	0.0620063	0.021983	0.128127	0.0977455	0.100733	0.122656	0.0565445	0.0429778	0.3374778	1.662522	0.246223	0.504835	0.807956	1.23769	1.98085	4.06137	1.013395	4.926315	0.186828	0.019954	0.111201	0.00256814	0.00841786	0.0136773	0.010454	0.0633907	0.0224738	0.130987	0.0999278	0.102982	0.125394	0.0578069	0.0439373	0.831261	0.168739	0.978161
3780	-417.3706	-424.8432	7.472535	0.0921179	0.00320198	0.0369379	0.00232816	0.000474344	0.012392	0.0172644	0.079483	0.0429588	0.0518267	0.03342	0.0187699	0.0760061	0.0102277	0.0112792	0.2374827	1.762517	0.129349	0.368812	0.732573	1.36505	2.71141	7.73102	1.47885	7.421667	0.1885	0.0065522	0.0755859	0.0047641	0.000970647	0.0253577	0.0353281	0.162646	0.0879063	0.106053	0.0683872	0.0384087	0.155531	0.0209288	0.0230807	0.881259	0.118741	0.4886882
3816	-425.2734	-430.8318	5.558417	0.0284962	0.0145843	0.0156976	0.00279541	0.00087095	0.00319189	0.00167329	0.00330087	0.00142159	0.0173787	0.00455115	0.00683401	0.0475186	0.0142188	0.0134915	0.1839592	1.816041	0.0290495	0.17802	0.58366	1.71333	5.61735	34.424	2.558763	9.871976	0.161887	0.0828536	0.0891781	0.0158807	0.00494788	0.0181332	0.00950596	0.0187523	0.00807607	0.0987288	0.0258552	0.0388241	0.269954	0.0807775	0.0766456	0.90802	0.0919796	0.1760249
3852	-422.7166	-430.3205	7.603834	0.0994888	0.0447797	0.0532201	0.0116816	0.000195549	0.0273661	0.0206048	0.0352646	0.057355	0.0601381	0.142407	0.135068	0.0333908	0.0251388	0.0284743	0.2459378	1.754062	0.166589	0.417248	0.761325	1.3135	2.39665	6.00281	1.295903	7.132138	0.128443	0.0578121	0.068709	0.0150814	0.00025246	0.0353305	0.0266015	0.0455278	0.0740473	0.0776403	0.183853	0.174377	0.0431086	0.032455	0.0367613	0.877031	0.122969	0.7745732
3888	-421.5295	-426.6239	5.09439	0.0438889	0.0177713	0.0292745	0.00259843	0.00198039	0.00310508	0.000178847	0.00943367	0.00287316	0.0108948	0.0173338	0.0265036	0.0165058	0.010476	0.0170842	0.1076181	1.892382	0.0489391	0.229584	0.631867	1.58261	4.3557	20.4336	2.181628	17.58423	0.209092	0.0846648	0.139467	0.0123792	0.00943481	0.014793	0.000852047	0.0449431	0.0136881	0.051904	0.0825804	0.126266	0.0786357	0.0499087	0.0813912	0.946191	0.0538091	0.2099025
3924	-424.4112	-431.3327	6.921509	0.0763263	0.0252385	0.0854036	4.69365e-05	0.000808895	0.0134824	0.0032784	0.0175472	0.022884	0.0718125	0.0475955	0.053205	0.0248868	0.0441486	0.00994126	0.1877531	1.812247	0.105385	0.333738	0.710087	1.40828	2.99636	9.48905	1.627005	9.652287	0.153696	0.050822	0.171975	9.45147e-05	0.00162885	0.0271491	0.00660162	0.0353342	0.0460808	0.144607	0.0958415	0.107137	0.0501139	0.0889006	0.0200184	0.906123	0.0938766	0.4966058
3960	-424.3343	-430.8685	6.534182	0.0186452	0.00980414	0.0104587	0.00558126	0.00114261	0.00196342	0.00119226	0.0108684	0.0126338	0.00384314	0.00574062	0.0033272	0.0198109	0.00643113	0.0128396	0.2630921	1.736908	0.0673408	0.268255	0.663312	1.50759	3.72779	14.8498	1.950831	6.6019	0.150023	0.0788861	0.0841527	0.0449079	0.0091937	0.0157981	0.00959319	0.0874493	0.101654	0.0309227	0.0461902	0.0267713	0.159402	0.0517461	0.10331	0.868454	0.131546	0.1242823
3996	-424.0452	-430.8346	6.789422	0.165283	0.00619406	0.0390827	0.0119258	8.4325e-05	0.00334011	0.00342331	0.013582	0.0297168	0.0349741	0.0200383	0.00322173	0.0707207	0.0117138	0.038546	0.2138877	1.786112	0.0648142	0.263299	0.659463	1.51638	3.79797	15.4287	1.978483	8.350702	0.365794	0.0137083	0.0864954	0.0263934	0.000186623	0.00739212	0.00757627	0.0300588	0.0657675	0.0774026	0.0443476	0.00713014	0.156515	0.0259243	0.0853078	0.893056	0.106944	0.4518466
4032	-419.2879	-424.3151	5.027219	0.0677806	0.0309786	0.02015	0.00684109	0.000163897	0.00466153	0.00130347	0.0145767	0.00985901	0.0223508	0.0117554	0.0455646	0.0111	0.00761801	0.0248559	0.08862618	1.911374	0.059497	0.252533	0.65093	1.53626	3.95988	16.8076	2.040377	21.5667	0.242455	0.110812	0.0720777	0.0244709	0.000586268	0.0166745	0.00466258	0.0521416	0.0352662	0.0799502	0.0420498	0.162987	0.0397052	0.02725	0.0889109	0.955687	0.0443131	0.2795597
4068	-415.9669	-424.1736	8.206796	0.0814018	0.0204623	0.0394899	0.00299919	0.00207691	0.00701895	0.0101881	0.0889353	0.0286515	0.0148014	0.0403219	0.123664	0.0430189	0.00843162	0.101942	0.3344786	1.665521	0.165279	0.415645	0.760411	1.31508	2.4059	6.05039	1.301613	4.979456	0.132705	0.0333587	0.0643783	0.00488941	0.00338587	0.0114426	0.0166091	0.144986	0.046709	0.02413	0.0657347	0.201603	0.0701314	0.0137456	0.166191	0.832761	0.167239	0.6134041
4104	-422.7721	-430.9546	8.182517	0.101044	0.0823063	0.0301343	0.0116257	0.00494226	0.00207701	0.0255274	0.0947874	0.0704737	0.0684343	0.0991833	0.214435	0.0676846	0.000394836	0.164699	0.3822941	1.617706	0.183058	0.43688	0.772324	1.29479	2.28896	5.46276	1.227738	4.231575	0.0973688	0.0793123	0.0290381	0.0112028	0.00476248	0.00200145	0.0245988	0.0913395	0.0679101	0.0659449	0.0955755	0.206634	0.0652225	0.000380474	0.158708	0.808853	0.191147	1.037749
4140	-418.1956	-422.7251	4.529489	0.0238557	0.00686499	0.0107438	0.0038156	0.000858746	0.00290737	0.000747293	0.0133942	0.00691645	0.0251498	0.00688852	0.00620717	0.00924251	0.0148753	0.0122426	0.08921079	1.910789	0.0503219	0.232725	0.634552	1.57592	4.29691	19.872	2.16148	21.41881	0.164852	0.0474396	0.0742436	0.0263672	0.00593426	0.020091	0.00516407	0.0925588	0.0477952	0.173795	0.0476022	0.0428938	0.0638692	0.102794	0.0846007	0.955395	0.0446054	0.1447101
4176	-420.0356	-426.6698	6.634151	0.0271516	0.000803979	0.0224188	0.00129321	0.00187065	0.00254058	0.0012724	0.0176002	0.0221238	0.0476111	0.0215769	0.00339577	0.00764105	0.0381334	0.0122929	0.254133	1.745867	0.0483223	0.228168	0.630649	1.58567	4.38273	20.6944	2.190799	6.869896	0.119229	0.00353046	0.098446	0.0056788	0.00821445	0.0111563	0.0055874	0.0772867	0.0971506	0.209072	0.0947492	0.0149116	0.0335537	0.167453	0.0539811	0.872934	0.127066	0.2277263
4212	-428.3198	-437.2033	8.883468	0.0348451	0.0404596	0.0679147	0.0634903	0.00884109	0.00667327	0.0210804	0.0672671	0.104556	0.345208	0.00820187	0.0537354	0.0210976	0.134269	0.0746658	0.6164922	1.383508	0.160174	0.409334	0.75679	1.32137	2.443	6.24322	1.324297	2.244161	0.0331131	0.0384485	0.064539	0.0603345	0.00840164	0.00634157	0.0200326	0.0639235	0.099359	0.328049	0.00779419	0.0510645	0.0200489	0.127595	0.0709545	0.691754	0.308246	1.052306
4248	-419.3928	-426.4502	7.057365	0.0386624	0.00442895	0.0175932	0.0112557	9.79126e-05	0.00656217	0.00568063	0.0751961	0.0108736	0.0862622	0.0236296	0.00134559	0.0100338	0.0270103	0.0216336	0.2464786	1.753521	0.0730351	0.279088	0.671555	1.48908	3.5831	13.692	1.892137	7.114293	0.113624	0.0130161	0.0517043	0.0330792	0.000287753	0.0192854	0.0166947	0.220992	0.0319562	0.253514	0.0694447	0.00395452	0.029488	0.07938	0.0635785	0.876761	0.123239	0.3402659
4284	-424.2328	-428.9113	4.678474	0.0749105	0.0085532	0.0499891	0.0047828	0.00167497	0.0016461	0.00481444	0.0278441	0.014258	0.0362233	0.0206368	0.0198417	0.0131095	0.0438072	0.0207097	0.058464	1.941536	0.0979135	0.321982	0.702186	1.42412	3.10576	10.2131	1.680174	33.20909	0.218524	0.0249509	0.145825	0.0139521	0.00488613	0.0048019	0.0140444	0.0812251	0.0415926	0.105669	0.0602004	0.0578809	0.0382424	0.127792	0.0604131	0.970768	0.029232	0.3428014
4320	-425.9694	-431.3524	5.383004	0.0442336	0.00358914	0.0353725	0.000631267	0.000739391	0.00906765	0.0119788	0.0280084	0.0336679	0.0726627	0.0301973	0.0141399	0.0146423	0.0474036	0.0659799	0.09844623	1.901554	0.0628266	0.259329	0.656345	1.52359	3.8561	15.9168	2.001004	19.31566	0.107281	0.00870486	0.0857901	0.00153103	0.00179327	0.0219921	0.0290526	0.0679297	0.0816558	0.176231	0.0732386	0.0342941	0.0355126	0.11497	0.160023	0.950777	0.0492231	0.4123143
4356	-418.6148	-425.6753	7.060469	0.0893707	0.0558014	0.0338605	0.00968234	0.00526637	0.00668738	0.00135581	0.0924554	0.027644	0.0243952	0.0664898	0.111764	0.0272278	0.021232	0.0194588	0.1830471	1.816953	0.138616	0.38147	0.740327	1.35075	2.62144	7.21416	1.428817	9.926149	0.150788	0.0941491	0.0571301	0.0163362	0.00888552	0.0112831	0.00228755	0.155992	0.0466414	0.04116	0.112183	0.188571	0.0459392	0.035823	0.0328312	0.908476	0.0915236	0.5926917
4392	-431.4249	-439.2179	7.792958	0.0379294	0.0127611	0.0417854	0.00902248	0.0298328	0.00326699	0.00597245	0.0577844	0.0160967	0.0764341	0.0142942	0.0387638	0.0633783	0.0443547	0.0307308	0.2635257	1.736474	0.157858	0.406436	0.755114	1.3243	2.46041	6.33482	1.33483	6.589391	0.0786252	0.026453	0.0866184	0.018703	0.0618415	0.00677225	0.0123805	0.119783	0.0333674	0.158443	0.029631	0.0803549	0.131379	0.0919444	0.0637029	0.868237	0.131763	0.4824076
4428	-419.3058	-426.1619	6.856179	0.0426236	0.0130048	0.0660041	0.00195635	0.000524737	0.00246932	0.00137809	0.0288684	0.0243322	0.000841386	0.0285336	0.0367981	0.0128967	0.0128907	0.00840536	0.2220617	1.777938	0.0781218	0.288405	0.67847	1.4739	3.46735	12.8005	1.843454	8.006506	0.151401	0.0461937	0.23445	0.00694906	0.00186389	0.00877116	0.00489503	0.102542	0.0864293	0.00298865	0.101353	0.130709	0.0458099	0.0457886	0.0298563	0.888969	0.111031	0.2815276
4464	-421.7617	-428.329	6.567297	0.118848	0.0242553	0.02259	0.00302748	0.00184948	0.0109551	0.00991546	0.0763924	0.0653802	0.0461306	0.0187333	0.0127884	0.00590881	0.0625264	0.0340877	0.1442185	1.855782	0.122187	0.358706	0.726251	1.37693	2.7878	8.18421	1.52004	12.86785	0.231497	0.0472454	0.0440017	0.00589705	0.00360249	0.0213389	0.0193137	0.1488	0.12735	0.0898552	0.0364895	0.0249098	0.0115094	0.121792	0.0663974	0.927891	0.0721092	0.5133889
4500	-419.5925	-428.0931	8.500584	0.0449391	0.0197146	0.0238712	0.00603597	0.000694346	0.0116255	0.0124071	0.0698268	0.0137295	0.130864	0.0102344	0.0197059	0.0113068	0.048752	0.039672	0.4748353	1.525165	0.106741	0.335827	0.71147	1.40554	2.97772	9.36843	1.617755	3.211987	0.0969813	0.0425453	0.0515154	0.013026	0.00149844	0.0250886	0.0267752	0.15069	0.0296292	0.282412	0.0220865	0.0425265	0.0244007	0.10521	0.0856147	0.762582	0.237418	0.463379
4536	-417.3523	-424.4763	7.124047	0.120223	0.0609653	0.0436923	0.0065769	0.00015267	0.0169554	0.00241715	0.0892438	0.0266244	0.18677	0.00447407	0.0396289	0.0778449	0.104025	0.0657222	0.1799101	1.82009	0.194187	0.449638	0.779291	1.28322	2.22401	5.14968	1.185062	10.11666	0.142223	0.0721213	0.0516876	0.00778041	0.000180608	0.0200581	0.00285946	0.105575	0.0314964	0.220947	0.00529278	0.0468806	0.0920898	0.12306	0.0777488	0.910045	0.089955	0.8453154
4572	-429.6755	-437.2616	7.586116	0.117998	0.0230079	0.0585843	0.0096914	0.0100332	0.0357592	0.0114133	0.178901	0.0224105	0.108279	0.0869675	0.170656	0.126343	0.036378	0.0343912	0.205554	1.794446	0.339829	0.590738	0.848554	1.17848	1.6928	2.94265	0.7804166	8.729805	0.114471	0.0223201	0.0568332	0.00940172	0.00973334	0.0346903	0.0110722	0.173553	0.0217406	0.105042	0.0843679	0.165555	0.122566	0.0352906	0.0333632	0.897223	0.102777	1.030812
4608	-421.9984	-427.514	5.515583	0.0186121	0.00805435	0.0237457	0.000218399	0.000706948	0.00257205	0.00483489	0.0295468	0.00639364	0.0461012	0.00480974	0.0240946	0.0192234	0.0266547	0.0247078	0.1197391	1.880261	0.0605672	0.254738	0.652698	1.5321	3.9256	16.5106	2.027486	15.70298	0.0774612	0.0335212	0.0988265	0.000908949	0.00294223	0.0107045	0.0201222	0.12297	0.0266095	0.191868	0.0200176	0.100279	0.0800054	0.110933	0.102831	0.94013	0.0598696	0.2402761
4644	-419.6638	-425.5513	5.887491	0.0580581	0.0267726	0.0605573	0.00150087	0.00134107	0.00299002	0.00392731	0.0148602	0.010597	0.00840641	0.0234155	0.0459024	0.0251487	0.0105179	0.0261465	0.119744	1.880256	0.0849464	0.300429	0.687171	1.45524	3.32858	11.7721	1.782896	15.70229	0.181351	0.0836272	0.189158	0.00468815	0.00418899	0.00933969	0.0122674	0.0464175	0.0331009	0.0262584	0.0731411	0.143381	0.0785549	0.0328539	0.0816716	0.940128	0.059872	0.3201419
4680	-427.4335	-435.3633	7.929826	0.335685	0.00712512	0.00537536	0.00516559	0.00765619	0.0234051	0.0125364	0.202005	0.112425	0.122871	0.212853	0.16996	0.0543602	0.0819998	0.0520079	0.2810218	1.718978	0.480462	0.69943	0.894464	1.11799	1.42974	2.08133	0.5300148	6.116885	0.238849	0.00506971	0.00382471	0.00367545	0.00544758	0.0166533	0.00892	0.143732	0.079993	0.0874255	0.151451	0.120931	0.0386787	0.058345	0.037005	0.859489	0.140511	1.405431
4716	-420.3383	-429.2666	8.928276	0.103875	0.000748387	0.0458132	0.0216792	0.0153846	0.0135787	0.00766821	0.107608	0.0113364	0.0803976	0.152381	0.275961	0.0831342	0.0181467	0.0325749	0.5099421	1.490058	0.238515	0.497064	0.804056	1.24369	2.01181	4.19261	1.036392	2.922014	0.107056	0.000771304	0.0472161	0.0223431	0.0158557	0.0139945	0.00790303	0.110903	0.0116836	0.0828596	0.157048	0.284412	0.08568	0.0187024	0.0335724	0.745029	0.254971	0.9702874
4752	-416.769	-423.6596	6.890679	0.0473051	0.00468993	0.0125782	0.00308021	0.00139162	0.00447843	0.001677	0.045067	0.0248823	0.0129173	0.0305833	0.0498298	0.0189019	0.0151503	0.0056842	0.2280514	1.771949	0.0775012	0.287285	0.677647	1.47569	3.48086	12.903	1.849221	7.769954	0.17003	0.0168571	0.04521	0.0110713	0.00500193	0.0160969	0.00602768	0.161985	0.0894349	0.0464289	0.109926	0.179104	0.0679397	0.054455	0.0204308	0.885974	0.114026	0.2782166
4788	-421.263	-426.7213	5.458284	0.0231852	0.00532341	0.00760205	0.00440929	0.00160654	0.00221413	0.00140138	0.0144417	0.0118921	0.00770812	0.0109015	0.0189716	0.00615925	0.00106889	0.00114334	0.1616038	1.838396	0.0511482	0.234581	0.636126	1.57202	4.26291	19.551	2.149704	11.37595	0.196437	0.0451028	0.0644087	0.0373579	0.0136114	0.0187593	0.0118732	0.122358	0.100756	0.0653073	0.0923637	0.160737	0.0521845	0.00905621	0.00968702	0.919198	0.0808019	0.1180285
4824	-429.1287	-436.2769	7.148112	0.220155	0.0400859	0.00407875	0.0206644	0.018115	0.0206535	0.0422303	0.135291	0.0841503	0.0307927	0.0746154	0.0707512	0.19835	0.000348418	0.0742247	0.2206382	1.779362	0.157599	0.406111	0.754926	1.32463	2.46238	6.34521	1.336014	8.064612	0.212812	0.0387488	0.0039427	0.0199751	0.0175107	0.0199646	0.0408217	0.130778	0.0813433	0.0297656	0.0721265	0.0683912	0.191734	0.000336796	0.0717488	0.889681	0.110319	1.034507
4860	-418.9319	-426.7047	7.772729	0.144304	0.0150242	0.00925294	0.00341262	0.00146247	0.00423959	0.000546625	0.082697	0.0354221	0.0938223	0.0951787	0.0510328	0.0425739	0.0174138	0.0657121	0.274017	1.725983	0.148625	0.394664	0.748222	1.3365	2.5338	6.72834	1.378406	6.298817	0.217951	0.0226919	0.0139752	0.00515428	0.00220885	0.0064033	0.000825598	0.124902	0.0535	0.141705	0.143754	0.0770777	0.0643017	0.0263011	0.0992487	0.862991	0.137009	0.6620953
4896	-417.191	-424.9292	7.738136	0.196776	0.00927435	0.0311222	0.00664875	0.00343126	0.00861089	0.00362894	0.0779927	0.053035	0.00836438	0.00277852	0.0385033	0.144501	0.0258879	0.0681604	0.2689844	1.731016	0.149704	0.396058	0.749046	1.33503	2.52488	6.67985	1.373177	6.435377	0.289925	0.0136646	0.0458545	0.00979607	0.00505551	0.012687	0.00534677	0.114912	0.0781402	0.0123238	0.00409379	0.0567296	0.212904	0.0381425	0.100425	0.865508	0.134492	0.6787161
4932	-418.0096	-425.0257	7.0161	0.0725611	0.0133609	0.0520586	0.0107734	0.00259353	0.00708522	0.00377993	0.0433565	0.0214347	0.0318827	0.00317304	0.0171567	0.0696743	0.0204464	0.0547623	0.1945707	1.805429	0.112278	0.344212	0.716965	1.39477	2.90519	8.90648	1.581192	9.279042	0.171095	0.0315042	0.122751	0.0254029	0.00611537	0.0167065	0.00891284	0.102232	0.0505416	0.0751775	0.00748183	0.0404546	0.164288	0.0482114	0.129126	0.902715	0.0972853	0.4240993
4968	-420.1918	-425.6178	5.425999	0.0888831	0.0226848	0.0128842	0.0212114	6.61304e-05	0.00297308	0.00413919	0.0359217	0.0132233	0.0130934	0.0103093	0.0200647	0.0514198	0.0164687	0.0243388	0.09803347	1.901967	0.0722552	0.277631	0.670459	1.49152	3.60191	13.8398	1.8999	19.4012	0.263216	0.0671782	0.0381548	0.0628149	0.000195837	0.00880438	0.0122577	0.106377	0.039159	0.0387744	0.0305296	0.059419	0.152273	0.0487699	0.0720761	0.950983	0.0490167	0.3376815
5004	-422.8304	-429.5648	6.734371	0.0188341	0.00550836	0.00818762	0.00740693	0.000619947	0.00186067	0.00270881	0.0169121	0.0197008	0.000124799	0.0171986	0.0455119	0.00482412	0.00936666	0.0121744	0.2938619	1.706138	0.0502078	0.232468	0.634332	1.57646	4.30167	19.9172	2.163122	5.805919	0.11018	0.0322239	0.0478977	0.0433306	0.00362669	0.0108849	0.0158466	0.0989362	0.11525	0.000730076	0.100612	0.266245	0.0282211	0.0547951	0.0712206	0.853069	0.146931	0.1709399
5040	-417.8482	-424.2902	6.441991	0.0726028	0.00644217	0.0612764	0.00863979	0.00168663	0.00416047	0.000766514	0.0345638	0.00866922	0.0181153	0.0481227	0.0535484	0.0249726	0.0127111	0.0327794	0.1555538	1.844446	0.0889135	0.307191	0.69196	1.44517	3.2553	11.2469	1.749893	11.85729	0.186612	0.0165584	0.1575	0.022207	0.00433518	0.0106937	0.00197018	0.0888398	0.0222826	0.0465621	0.123691	0.137636	0.0641875	0.0326715	0.0842534	0.922223	0.0777769	0.3890574
5076	-417.49	-424.4816	6.991638	0.0748007	0.024446	0.029751	0.00125415	0.00268939	0.00957682	0.000620111	0.112239	0.00854022	0.00166386	0.0414735	0.0485255	0.0953478	0.0629141	0.0912003	0.1880477	1.811952	0.118824	0.353858	0.723174	1.38279	2.82599	8.41578	1.540215	9.635599	0.123629	0.0404038	0.0491717	0.00207282	0.00444497	0.0158283	0.0010249	0.185507	0.0141151	0.00274999	0.0685463	0.0802018	0.157589	0.103983	0.150734	0.905976	0.0940239	0.6050428
5112	-418.4381	-425.7928	7.354779	0.104865	0.00409952	0.0355085	0.0107709	0.00268471	0.00352257	0.0177227	0.0618069	0.0232533	0.00592418	0.0250686	0.0546434	0.105348	0.0155201	0.0744324	0.2101923	1.789808	0.147409	0.393085	0.747287	1.33817	2.54398	6.78385	1.384348	8.515098	0.192353	0.0075197	0.0651327	0.0197569	0.00492453	0.0064614	0.0325085	0.113372	0.0426532	0.0108666	0.045983	0.100232	0.193238	0.0284684	0.13653	0.894904	0.105096	0.545171
5148	-424.1387	-431.6509	7.512153	0.0988597	0.0487975	0.0437445	0.0234258	0.00242303	0.00309352	0.00185467	0.0304615	0.0103163	0.0378178	0.121914	0.0325723	0.118122	0.0186857	0.10048	0.2791613	1.720839	0.101454	0.327608	0.705992	1.41645	3.05243	9.8567	1.654491	6.164317	0.142744	0.0704588	0.0631628	0.0338245	0.00349862	0.00446674	0.00267797	0.0439834	0.0148957	0.0546052	0.176032	0.0470312	0.170556	0.0269803	0.145083	0.860419	0.139581	0.6925677
5184	-423.4647	-431.1848	7.720166	0.0620923	0.0048841	0.0197128	0.0110758	0.00190608	0.00428072	0.00190713	0.070248	0.0476666	0.0099531	0.0331345	0.0944011	0.00480357	0.00563992	0.0151986	0.2924741	1.707526	0.116536	0.350519	0.721038	1.38689	2.85292	8.58101	1.554274	5.838213	0.160485	0.0126235	0.0509502	0.0286268	0.00492648	0.011064	0.0049292	0.181564	0.1232	0.025725	0.0856401	0.243991	0.0124154	0.014577	0.0392826	0.853763	0.146237	0.3869044
5220	-421.8304	-427.3408	5.510368	0.0284258	0.00581318	0.0243339	0.00148089	5.14596e-05	0.00635657	0.00572676	0.0156389	0.0161319	0.00256513	0.00485142	0.0116454	0.031712	0.00606993	0.0135721	0.137861	1.862139	0.0551378	0.243333	0.643437	1.55415	4.10959	18.1364	2.095396	13.50737	0.163015	0.0333372	0.139549	0.00849257	0.000295108	0.0364534	0.0328416	0.0896853	0.0925126	0.0147104	0.0278217	0.0667836	0.18186	0.0348096	0.0778327	0.93107	0.0689305	0.1743752
5256	-418.4996	-424.9295	6.429869	0.0510956	0.0114569	0.0475704	0.0111781	0.00107986	0.00424204	0.00250333	0.0370666	0.0142033	0.0154501	0.0203392	0.0471819	0.0251913	0.00187658	0.0168292	0.1530962	1.846904	0.100458	0.326036	0.704933	1.41857	3.06714	9.95437	1.661621	12.06368	0.166292	0.0372868	0.154819	0.0363793	0.00351443	0.0138058	0.00814715	0.120634	0.0462249	0.0502828	0.0661946	0.153555	0.0819858	0.00610739	0.0547712	0.923452	0.0765481	0.3072643
5292	-425.4315	-430.2259	4.794426	0.0257524	0.0503835	0.0109099	0.00786772	0.000200771	0.00495648	0.000220817	0.0413408	0.00334271	0.00792865	0.0190576	0.0699986	0.0362271	0.000824593	0.00924554	0.09589255	1.904107	0.0346353	0.193963	0.59949	1.66809	5.15561	28.8723	2.431596	19.85668	0.0893384	0.174787	0.0378477	0.0272941	0.0006965	0.0171946	0.000766042	0.143417	0.0115963	0.0275055	0.066113	0.242834	0.125676	0.00286062	0.0320739	0.952054	0.0479463	0.2882571
5328	-420.1197	-427.9457	7.826011	0.116568	0.0105545	0.0598189	0.0210382	0.00624396	0.0312551	0.00737571	0.105768	0.0304995	0.0581491	0.0192581	0.0355322	0.180836	0.0701096	0.0973084	0.2615472	1.738453	0.212469	0.469807	0.790033	1.26577	2.12853	4.70658	1.120006	6.646803	0.137088	0.0124125	0.0703491	0.0247416	0.00734311	0.036757	0.00867409	0.124387	0.0358685	0.0683854	0.0226482	0.0417871	0.21267	0.0824513	0.114438	0.869226	0.130774	0.8503154
5364	-425.2449	-434.1273	8.88248	0.167778	0.00899961	0.191512	0.00470624	0.000733534	0.0320509	0.00311292	0.0792228	0.0734834	0.043217	0.0114218	0.090107	0.255406	0.0387675	0.15519	0.5100506	1.489949	0.293423	0.549915	0.829807	1.2051	1.81846	3.40805	0.8865845	2.921179	0.145173	0.00778709	0.16571	0.00407216	0.000634705	0.0277327	0.00269351	0.0685491	0.063583	0.0373944	0.00988295	0.0779669	0.220995	0.0335443	0.134281	0.744975	0.255025	1.155709
5400	-417.5409	-425.1999	7.658982	0.0836545	0.00267218	0.0387192	0.00141016	0.0114469	0.00590004	0.00366353	0.0703241	0.0147502	0.0147367	0.0954462	0.0897462	0.0699271	0.0337288	0.0279804	0.2492102	1.75079	0.15097	0.397689	0.750006	1.33332	2.51453	6.62382	1.367086	7.025354	0.148296	0.00473702	0.0686381	0.00249982	0.0202921	0.0104591	0.0064944	0.124665	0.0261479	0.026124	0.169199	0.159095	0.123961	0.0597916	0.0496013	0.875395	0.124605	0.5641062
5436	-420.6959	-428.4302	7.734249	0.273812	0.0577307	0.136924	0.000351324	0.000874999	0.00482449	0.00464554	0.0843726	0.00289444	0.00487969	0.0664753	0.138576	0.0758407	0.022894	0.0315466	0.2705375	1.729462	0.184898	0.439017	0.773501	1.29282	2.27782	5.40839	1.220505	6.392689	0.302006	0.0636754	0.151023	0.000387501	0.000965099	0.00532128	0.0051239	0.0930605	0.00319249	0.00538215	0.0733203	0.152846	0.0836501	0.0252514	0.034795	0.864731	0.135269	0.9066418
